X,Y,Z
329000,7743933.03872887,411.743033975775
329000.665736702,7743933.98016463,411.745038584959
329000,7743934.92160258,411.737034683917
329002.681640664,7743936.83090518,411.750675278251
329000,7743936.83091046,411.730806019647
329000.665734894,7743939.68165525,411.725712569196
329000,7743938.74022111,411.724090940404
329000,7743939.68165806,411.720754319197
329000,7743940.62309214,411.717177373912
329002.68163554,7743942.53239455,411.730163536694
329000,7743942.53240914,411.710012836567
329000.665723875,7743945.38315819,411.703579101432
329000,7743944.44173819,411.702353287735
329000,7743945.38316331,411.698556282382
329000,7743946.32458157,411.694515074938
329002.681620963,7743948.23389753,411.706805523171
329000,7743948.23392164,411.686403969975
329000.665703528,7743951.08467636,411.678607834433
329000,7743950.14328316,411.677790189117
329000,7743952.02607363,411.669018512722
329000,7743951.08468383,411.673528147565
329002.681596854,7743953.9354171,411.680572497087
329000,7743953.93545087,411.659951727729
329000.665673832,7743956.78621273,411.650773313997
329000,7743955.844859,411.650375606341
329000,7743956.78622256,411.645644698276
329000,7743957.72757128,411.640663315526
329002.681563224,7743959.63695631,411.651440811946
329000,7743959.63699982,411.630633398764
329000.665634853,7743962.48777029,411.620055166483
329000,7743961.54646862,411.620088529806
329000,7743962.4877825,411.614885772722
329000,7743963.42907761,411.609430188348
329002.681520183,7743965.33851822,411.619392082839
329000,7743965.33857145,411.598431408085
329000.665586758,7743968.18935204,411.586438269095
329000,7743967.24811477,411.586913142119
329000,7743969.13059586,411.575305077588
329000,7743968.18936661,411.581236427578
329002.681467939,7743971.04010589,411.584413351925
329000,7743971.04016873,411.563333475178
329000.665529809,7743973.89096097,411.549912895155
329000,7743972.94980007,411.55083896701
329000,7743973.89097786,411.544687081696
329000,7743974.83212937,411.538279308939
329002.6814068,7743976.74172233,411.546497217994
329000,7743976.74179462,411.525332740197
329000.665464369,7743979.59259999,411.510474810002
329000,7743978.65152695,411.511860975148
329000,7743979.59261915,411.505233609745
329000,7743980.53368159,411.498349680007
329002.681337182,7743982.44337052,411.50564193867
329000,7743982.44345198,411.484427856321
329000.665390899,7743985.29427199,411.468125427705
329000,7743984.35329764,411.469979718483
329000,7743986.23525601,411.455518539821
329000,7743985.29429333,411.462877476047
329002.681259592,7743988.14505333,411.46185154615
329000,7743988.14514362,411.440622978302
329000.66530997,7743990.99597969,411.422871712778
329000,7743990.0551141,411.425201240034
329000,7743991.93685616,411.409793936509
329000,7743990.99600314,411.417625733459
329002.681174654,7743993.84677351,411.415135742493
329000,7743993.84687222,411.393928158139
329000.665222196,7743996.6977258,411.374726197534
329000,7743995.75697817,411.377537299414
329000,7743996.69775122,411.369490924566
329000,7743997.6384856,411.361189333762
329002.681083046,7743999.54853374,411.36550992147
329000,7743999.54864034,411.34435875792
329000,7744001.45889122,411.327005461434
329000.665128357,7744002.39951275,411.323707553046
329000,7744002.39954002,411.318491619864
329000,7744003.34014782,411.309724143423
329000,7744005.25045036,411.29193591586
329000.665029268,7744008.10134289,411.269839464347
329000,7744007.16085447,411.273628493627
329000,7744009.04184628,411.255422936872
329000,7744008.10137185,411.264651467306
329000,7744010.95230449,411.236686135338
329002.680883106,7744010.95218389,411.257619655349
329000,7744012.86286883,411.217434781347
329000.664925833,7744013.80321835,411.213151302991
329000,7744013.80324884,411.207999734887
329000,7744014.74358437,411.198315850579
329000,7744016.65420477,411.178641365701
329000.66481903,7744019.50514105,411.153677810711
329000,7744018.56493486,411.15845807187
329000,7744019.50517289,411.148571028348
329000,7744020.44536535,411.138438331257
329000,7744022.35615297,411.117838829941
329000.6647099,7744025.20711269,411.091458949094
329000,7744024.26705285,411.096737330839
329000,7744025.20714568,411.086405142764
329000,7744026.14719233,411.075830982911
329000,7744028.05815068,411.054320856154
329000.66459954,7744030.90913473,411.026539721403
329000,7744029.96922275,411.032316570714
329000,7744030.90916867,411.021546886584
329000,7744031.84906829,411.010539386722
329000,7744033.76019922,410.988134688475
329000.664489091,7744036.61120838,410.958969968815
329000,7744035.67144419,410.965244653408
329000,7744036.61124305,410.954045880336
329000,7744037.550996,410.942613896235
329000,7744039.46229965,410.919332274334
329000.664379736,7744042.31333458,410.888804144248
329000,7744041.37371652,410.895575070191
329000,7744042.31336976,410.883956333164
329000,7744043.25297802,410.872109410841
329000,7744045.16445279,410.847970030795
329000.664272681,7744048.01551403,410.816101066585
329000,7744047.07603874,410.823365701615
329000,7744048.01554949,410.811336799916
329000,7744048.95501669,410.799085130468
329000,7744050.86665919,410.774108593233
329000.664169155,7744053.71774713,410.740923658963
329000,7744052.77840961,410.748678560956
329000,7744053.71778264,410.73624992242
329000,7744054.65711412,410.723604295051
329000,7744056.56891911,410.697812549804
329000.664070394,7744059.42003404,410.6633386742
329000,7744058.48082757,410.671579524367
329000,7744059.42006937,410.658762157977
329000,7744060.35927215,410.645733911817
329000,7744062.27123259,410.619150164874
329000.663977637,7744065.12237464,410.583416411246
329000,7744064.18329079,410.592138051346
329000,7744066.06003056,410.565563311434
329000,7744065.12240955,410.578943498893
329002.679821762,7744067.97345802,410.556108965442
329000,7744068.01735984,410.537562896808
329000.846743057,7744070.56608314,410.506207414756
329000,7744069.61516318,410.514358675328
329000,7744070.61808213,410.499882664513
329000,7744071.76364174,410.483098112947
329000,7744073.67592596,410.455007116244
329000.66367317,7744076.52707189,410.41684287415
329000,7744075.58839685,410.426506795684
329000,7744076.52709983,410.412595526949
329000,7744077.46572267,410.39849426804
329000,7744079.37828536,410.369678292023
329000.663492619,7744082.22945611,410.330352041662
329000,7744081.29102811,410.340474752077
329000,7744083.16786119,410.311795094089
329000,7744082.22948317,410.326226318461
329000,7744085.08069236,410.282288502528
329000,7744086.99369641,410.252409331969
329000.663319458,7744087.93188757,410.24183614835
329000,7744087.93191354,410.237837125839
329000,7744088.87005723,410.223089501675
329000,7744090.78314577,410.192920219416
329000.663154872,7744093.63436495,410.151379005626
329000,7744092.69639882,410.162393731277
329000,7744093.63438962,410.147511436656
329000,7744094.57231113,410.132461241412
329000,7744096.48564416,410.101657886411
329000.663000006,7744099.33688672,410.059066259208
329000,7744098.39913221,410.070513029534
329000,7744099.3369099,410.055334578375
329000,7744100.27462292,410.039995861729
329000,7744102.1881859,410.008587657621
329000.662855964,7744105.03945115,409.964985131624
329000,7744104.10189333,409.97685393203
329000,7744105.97699241,409.94578045616
329000,7744105.03947265,409.961393463001
329000,7744107.89076918,409.91379714872
329000.6627238,7744110.74205632,409.869224178811
329000,7744109.8046788,409.881504525503
329000,7744110.74207597,409.865776345558
329000,7744111.67941913,409.849903424875
329000,7744113.59339202,409.817375188174
329000.662604522,7744116.44470015,409.771873063037
329000,7744115.50748515,409.784554049644
329000,7744116.44471777,409.76857259865
329000,7744117.38190239,409.752454252355
329000,7744119.29605227,409.719411452913
329000.662499124,7744122.14738041,409.673022284963
329000,7744121.21030877,409.686092646956
329000,7744123.08444132,409.653523262523
329000,7744122.14739584,409.669872455272
329000,7744124.99874758,409.619996984593
329000.662408432,7744127.85009479,409.572762614042
329000,7744126.91314616,409.586210913215
329000,7744127.85010787,409.569766503172
329000,7744128.78703478,409.553201157182
329002.678248528,7744130.70142635,409.531079366658
329000,7744130.70147556,409.519222843893
329000,7744132.61599342,409.485001056576
329000.662333326,7744133.55284056,409.47118693288
329000,7744133.55285116,409.468347197886
329000,7744134.4896813,409.451580098875
329002.678179611,7744136.40419479,409.428398933
329000,7744136.40423369,409.417180527244
329000,7744138.31884709,409.382554481988
329000.66227454,7744139.2556153,409.368386874122
329000,7744140.19237938,409.348752018539
329000,7744139.25562328,409.365706014714
329000,7744142.10701914,409.31396279365
329002.678127552,7744142.10699119,409.324532846787
329000,7744144.02170316,409.278963801884
329000.662232925,7744144.95841621,409.26445496731
329000,7744145.89512742,409.244809019252
329000,7744144.95842147,409.261935259043
329000,7744147.80982928,409.209661600968
329002.678093066,7744147.80981273,409.219574296215
329000,7744149.724558,409.174321171099
329000.662209113,7744150.66124047,409.159483710464
329000,7744150.66124285,409.157127168957
329000,7744151.59786374,409.139912837247
329000,7744152.8566769,409.116580126624
329002.677505546,7744153.03749923,409.122164611689
329000,7744153.98093162,409.095134080217
329000,7744155.37662407,409.069088950661
329000.663916948,7744154.90447469,409.079756800525
329000,7744156.33753311,409.051875559732
329000.664490478,7744159.18881721,409.000790865724
329000,7744158.2489444,409.016147259801
329000,7744159.18885696,408.998673963105
329000,7744160.12869634,408.981123819828
329000,7744162.0401902,408.945282767
329000,7744163.95184034,408.909287057919
329000.664333004,7744164.8914961,408.893637223718
329000,7744164.89153312,408.891689068555
329000,7744165.8311607,408.874022037393
329000,7744167.74288468,408.8379285147
329000.664193696,7744170.59421095,408.785766821416
329000,7744169.65474716,408.801696777606
329000,7744170.59424511,408.783988833648
329000,7744171.53368614,408.766219609866
329000,7744173.4456134,408.729905039874
329000.664073175,7744176.29695857,408.677271983239
329000,7744175.35766078,408.693468652719
329000,7744176.29698975,408.675665441532
329000,7744177.23627034,408.657808671934
329000,7744179.14837317,408.621304466611
329000.663971998,7744181.99973573,408.56824490423
329000,7744181.06057719,408.584694798445
329000,7744181.99976381,408.566810958538
329000,7744182.93891084,408.548881245064
329000,7744184.85116073,408.512218801554
329000.663890669,7744187.70253913,408.458777654165
329000,7744186.76349239,408.475467211681
329000,7744187.70256402,408.457517337086
329000,7744188.64160505,408.439529242731
329000,7744190.55397277,408.402739943718
329000.663829632,7744193.40536544,408.348962194939
329000,7744192.46640243,408.365877784969
329000,7744193.40538705,408.347876431747
329000,7744194.34435025,408.329844488496
329000,7744196.25680596,408.292959706683
329000.663789278,7744199.10821129,408.238890410176
329000,7744198.16930338,408.256018332607
329000,7744199.10822954,408.237980027399
329000,7744200.04714362,408.219918745962
329000,7744201.95965691,408.182969852173
329000.663769946,7744204.81107327,408.128654145118
329000,7744203.87219136,408.145980627364
329000,7744204.81108808,408.12791987755
329000,7744205.74998221,408.109843758549
329002.679642606,7744207.66246878,408.075508529132
329000,7744207.66252222,408.072862139055
329000.663771927,7744210.51394795,408.018345504866
329000,7744209.57506253,408.035856613527
329000,7744210.51395926,408.017787961099
329000,7744211.452863,407.999711551203
329002.679654911,7744213.36535933,407.964659188749
329000,7744213.36539842,407.962728608522
329000.663795442,7744216.21683185,407.908055937638
329000,7744215.27791309,407.925737893169
329000,7744217.15578281,407.889613494523
329000,7744216.2168396,407.907675762278
329002.679689029,7744219.06825756,407.853873271347
329000,7744219.06828205,407.85266065582
329000.663840693,7744221.9197215,407.797877699435
329000,7744220.98073929,407.815716387935
329000,7744222.85873845,407.77964180305
329000,7744221.91972563,407.797675338113
329002.679745119,7744224.77115992,407.743243433663
329000,7744224.77116962,407.742750573856
329000.663176948,7744227.84148943,407.683686504376
329000,7744226.83107695,407.70304211606
329000,7744227.84142761,407.683670427035
329000,7744228.70782859,407.667074852972
329002.679760418,7744230.47399855,407.632866066547
329000,7744230.47399407,407.633094329988
329000.663852582,7744233.32535701,407.578233517677
329000,7744232.38635037,407.596338110438
329000,7744233.32535425,407.578387841347
329000,7744234.26432826,407.56046214044
329000,7744236.17671279,407.523788242505
329000.663798774,7744239.02807528,407.468956263789
329000,7744238.08914712,407.487169764724
329000,7744239.96697073,407.451440963901
329000,7744239.02806937,407.469289184336
329000,7744241.87942347,407.414920002607
329000.663765044,7744244.73078381,407.360163428663
329000,7744243.79190634,407.378471134683
329000,7744244.73077474,407.360674985441
329000,7744245.66963121,407.342919051506
329000,7744247.58212271,407.306582908393
329000.663751322,7744250.43347918,407.251948636417
329000,7744249.49462475,407.270335667825
329000,7744250.43346698,407.252638766809
